numero,ano,ementa
1759,2014,"Altera e acrescenta dispositivos à Lei Municipal nº 1.727, de 20 de dezembro de 2013, que criou a Autarquia Municipal de Trânsito e Transportes do Ipojuca - AMTTRANS, e dá outras providências."
1760,2014,"Denomina Centro de Referência José Mariano Guilherme, as instalações do Centro de Referência de Assistência Social do Distrito de Camela."
1761,2014,"Altera a Lei Municipal nº 1.718, de 16 de dezembro de 2013, que dispõe sobre o Plano Plurianual para a quadriênio 2014-2017, para alterar órgãos, programas e ações no seu Anexo II, dos órgãos da Secretaria Especial de Bem Estar Social (2101) e Fundo Municipal de Assistência Social (2102), e dá outras providências."
1762,2014,"Altera a Lei Municipal nº 1.719, de 16 de dezembro de 2013, que estima a Receita e fixa a Despesa do Município do Ipojuca para o Exercício Financeiro de 2014 - LOA 2014, para alterar, no Anexo II, a discriminação da despesa de Unidades do Órgão 21 - Secretaria Especial de Bem Estar Social, e dá outras providências."
1763,2014,"Institui o Fundo para o Desenvolvimento e Autonomia Financeira da Escola - FUNDAFE, e dá outras providências."
1764,2014,Estabelece as Diretrizes Orçamentários do Município do Ipojuca para o exercício de 2015 e dá outras providências.
1765,2014,"Denomina Escola Municipal Professora Genice Teles de Santana, as Instalações de Unidade de Ensino do Distrito de Nossa Senhora do Ó."
1766,2014,"Denomina Creche Municipal de Porto de Galinhas, as instalações de Unidade de Ensino em Porto de Galinhas / Salinas, distrito de Nossa Senhora do Ó."
1767,2014,"Denomina Rodovia Baltazar de Souza Leão a nova estrada de acesso que liga Nossa Senhora do Ó ao Sítio Canoas, Município do Ipojuca, e dá outras providências."
1768,2014,"Dispõe sobre a denominação da Estrada que dá acesso ao Engenho Caetés, ao Município do Ipojuca, e dá outras providências."
1769,2014,"Denomina Escola Municipal Professor Antônio Geraldo de Souza Leão, as instalações de Unidade de Ensino em Serrambi, Distrito de Camela."
1770,2014,"Institui o Auxílio-Transporte para os Servidores Públicos Efetivos no âmbito do Poder Executivo do Município do Ipojuca, e dá outras providências."
1771,2014,"Altera os incisos I e II do art. 5º, da Lei nº 1.711 de 30 de setembro de 2013, que regulamenta o uso de jangadas para visitação da área de proteção ambiental do criadouro de cavalos marinhos no Pontal de Maracaípe e piscinas naturais de Porto de Galinhas, Município do Ipojuca, e o controle dos visitantes que fazem a travessia andando ou por nado, e dá outras providências."
1772,2014,"Denomina por José Antônio silvestre, a principal Praça de Sarrambi, no Município do Ipojuca, e dá outras providências"
1773,2014,"Determina que a Escola Municipal deputado Paulo Leite, localizada na Rua Alto São João, na Comunidade de Rurópolis de Cima, receba o nome de Escola Municipal Nivaldo Pereira de Lima, e dá outras providências."
1774,2014,"Dispõe sobre a instituição e concessão da ""Gratificação de Desempenho de Atividades Inerentes ao Funcionamento da Administração Tributária - GDA"", cria o ""Grupo de Trabalho Especial de Cadastramento Imobiliário e Mercantil - GTCIM"", e dá outras providências."
1775,2014,"Institui o Programa de Recuperação Fiscal - REFIS, incentiva a quitação e o parcelamento especial de créditos tributários perante o Município do Ipojuca, e dá outras providências."
1776,2014,"Dispõe sobre a denominação da Rua Severino Soares de Andrade, a Primeira Travessa da Rua P. localizada na Rurópolis de Camela, e dá outras providências."
1777,2014,"Dispõe sobre o Plano Plurianual para o quadriênio 2014-2017, REVISÃO 2015, e dá outras providências."
1778,2014,"Altera a Lei Municipal nº 1.469, de 05 de julho de 2007, que dispõe sobre a criação do Conselho Municipal de Acompanhamento e Controle Social do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - Conselho do FUNDEB, para alterar a sua composição."
1779,2014,"Institui o Programa Bolsa Universitária, destinado aos alunos de baixa renda, no âmbito do Município do Ipojuca, e dá outras providências."
1780,2014,"Altera a Lei Municipal nº 1.753, de 18 de junho de 2014, que dispõe sobre o parcelamento especial de débitos do Município do Ipojuca com seu Regime Próprio de Previdência Social - RPPS, para modificar o § 1º do artigo 2º, e dá outras providências."
1781,2014,"Altera o art. 1º da Lei Municipal nº 1.409, de 16 de março de 2005, que dispõe sobre a criação de programas sociais, para inclusão do Programa Auxílio Doença, e dá outras providências."
1782,2014,Estima a Receita e fixa a Despesa do Município do Ipojuca para o Exercício Financeiro de 2015.
1783,2015,"Extingue e cria cargos de provimento efetivo no âmbito da Câmara Municipal do Ipojuca e dá outras providências. (Altera a Lei Municipal nº 1.475, de 11 de setembro de 2007)"
1784,2015,Reajusta o vencimento base dos servidores da Câmara Municipal do Ipojuca e dá outras providências.
1785,2015,"Altera e suprime dispositivos da Lei Municipal nº 1.459/2007, que institui o Auxílio-Alimentação no âmbito da Câmara Municipal do Ipojuca, e dá outras providências."
1786,2015,"Altera o art. 2º da Lei Municipal nº 1.612/2011, que institui o auxílio-saúde no âmbito da Câmara Municipal do Ipojuca, e dá outras providências."
1787,2015,"Altera os §§ 1º e 2º, do art. 2º, da Lei Municipal nº 1.674/2013, que institui o auxílio-transporte no âmbito da Câmara Municipal do Ipojuca, e dá outras providências."
1788,2015,"Altera a Lei Municipal nº 1.459/2007, que institui o auxílio-alimentação no âmbito da Câmara Municipal do Ipojuca, e dá outras providências."
1789,2015,Denomina de Adnilson José de Santana a Quadra da Escola Santo Cristo e dá outras providências.
1790,2015,"Altera a Lei Municipal nº 1.782, de 30 de dezembro de 2014, que estima a Receita e fixa a Despesa do Município do Ipojuca para o Exercício Financeiro de 2015 - LOA 2015, para alterar o § 1º do artigo 12."
1791,2015,"Dispõe sobre a Lei Municipal nº 1.775, de 04 de dezembro de 2014, que institui o Programa de Recuperação Fiscal - REFIS, para alterar os prazos previstos nos artigos 2º e 3º, e dá outras providências."
1792,2015,"Dispõe sobre a criação de cargos públicos de provimento em comissão no Poder Executivo do Município do Ipojuca, altera a Lei nº 1.663, de 08 de janeiro de 2013, para extinguir cargos de provimento em comissão, e dá outras providências."
1793,2015,"Dispõe sobre os vencimentos dos professores da Rede Municipal do Ipojuca em atendimento à Lei Federal nº 11.738, de julho de 2008."
1794,2015,"Dispõe sobre a criação da Autarquia Previdenciária do Município do Ipojuca - IpojucaPrev, altera a Lei Municipal nº 1.442, de 04 de setembro de 2006, que reestrutura o Regime Próprio de Previdência Social do Município do Ipojuca, para modificar a sua Gestão, altera a Lei Municipal nº 1.663, de 08 de janeiro de 2013, que dispõe sobre a estrutura da Administração Direta e Indireta do Município do Ipojuca, revoga a Lei Municipal nº 1.746, de 05 de junho de 2014, e dá outras providências."
1795,2015,"Institui o Programa de Incentivo ao acesso, permanência e sucesso de crianças e jovens na escola, no âmbito da rede municipal de ensino, denominado Bolsa Escola do Ipojuca, e dá outras providências."
1796,2015,"Dispõe sobre a denominação da Creche Professora Stela Ferreira Farias, localizada à Rua paulo Emídio do Nascimento, neste Município, e dá outras providências."
1797,2015,"Denomina de Professora Maria Dolores Ferreira Benedito, a USF - Unidade de Saúde da Família -, localizada no Engenho Maranhão, neste Município, e dá outras providências."
1798,2015,"Altera a Lei Municipal nº 1.718, de 16 de dezembro de 2013, que dispõe sobre o Plano Plurianual para o quadriênio 2014-2017, alterada pela Lei Municipal nº 1.777, de 17 de dezembro de 2014, que dispõe sobre a Revisão para 2015 do PPPA 2014-2017, para incluir órgão, programa e ação no seu Anexo II, no que tange à Autarquia Previdenciária do Município do Ipojuca - IpojucaPrev, criada através da Lei Municipal nº 1.794, de 26 de fevereiro de 2015, e dá outras providências."
1799,2015,"Altera a Lei Municipal nº 1.782, de 30 de dezembro de 2014, alterada pela Lei Municipal nº 1.790, de 26 de fevereiro de 2015, que estima a receita e fixa a Despesa do Município do Ipojuca para o Exercício Financeiro de 2015 - LOA 2015, para alterar, no Anexo II, a discriminação da despesa do Órgão 12 - Gabinete do Prefeito, e dá outras providências."
1800,2015,"Denomina Escola Municipal Integral Governador Eduardo Campos, escola municipal do Distrito de Nossa Senhora do Ó, Município do Ipojuca."
1801,2015,"Estabelece reajuste dos vencimentos dos Servidores integrantes de Cargos Efetivos do Quadro Permanente da Administração Pública Municipal, bem como Pensionistas e Aposentados, e dá outras providências."
1802,2015,"Dispõe sobre a denominação e a delimitação de bairros do Município do Ipojuca, e dá outras providências. - ANEXOS"
1803,2015,"Altera a lei Municipal n°1.764, de 10 de setembro de 2014, que estabelece as Diretrizes Orçamentárias do Município do Ipojuca para o exercício de 2015, para alterar o art.15, estabelece limites financeiros para as despesas de publicidade realizadas pela Administração Pública Municipal, e dá outras providências."
1804,2015,Dispõe sobre a extinção de entidades da Administração Pública Municipal e dá outras providências.
1805,2015,"Revoga a Lei Municipal nº 1.502, de 12 de novembro de 2008, que disciplina a concessão de incentivos fiscais para implantação, ampliação, modernização ou diversificação de refinaria de petróleo, e dá outras providências."
1806,2015,Aprova a atualização do Plano Municipal de Educação do Ipojuca (PME 2015-2025) e dá outras providências.
1807,2015,Dispõe sobre a estrutura da Administração Direta e Indireta do Município e dá outras providências.
1808,2015,"Dispõe sobre a denominação da principal via de acesso ao Engenho Santa Rosa, como Estrada Manoel Luiz de Vasconcelos."
1809,2015,"Denomina ""Rodovia Dino Américo"", a estrada que dá acesso ao Engenho Cachoeira, neste Município."
1810,2015,"Dispõe sobre a criação da Junta Administrativa de Recursos de Infrações - JARI, do Município do Ipojuca, e dá outras providências."
1811,2015,"Estabelece reajuste dos vencimentos dos Servidores integrantes de Cargos Efetivos do Quadro permanente da Administração Pública Municipal, bem como Pensionistas e Aposentados, a dá outras providências."
1812,2015,"Altera a Lei Municipal nº 1.355, de 22 de maio de 2003, em atendimento à Lei Federal nº 12.696, de 25 de julho de 2012, que alterou artigos da Lei nº 8.069, de 13 de julho de 1992 (Estatuto da Criança e do Adolescente), para dispor sobre os Conselhos Tutelares, e dá outras providências."
1813,2015,Institui o Programa na Escola - PROESCOLA Ipojuca e dá outras providências.
1814,2015,"Altera a Lei Municipal nº 1.708, de 25 de setembro de 2013, que autoriza o Poder Executivo a apoiar as modalidades esportivas no Município do Ipojuca, para explicitar e ampliar o apoio aos atletas, associações e clubes do Município e entidades representativas, e dá outras providências."
1815,2015,"Denomina de Amaro Antão a Quadra Poliesportiva de Serrambi, Distrito de Camela, Município do Ipojuca."
1816,2015,Dispõe sobre atividades turísticas no Município do Ipojuca e dá outras providências.
1817,2015,Estabelece as Diretrizes Orçamentárias do Município do Ipojuca para o exercício de 2016 e dá outras providências.
1818,2015,"Denomina de Misael Antônio de Oliveira a Quadra Poliesportiva de Nossa Senhora do Ó, Nossa Senhora do Ó, Município do Ipojuca, e dá outras providências."
1819,2015,"Dispõe sobre o Plano Plurianual para o quadriênio 2014-2017, REVISÃO 2016, e dá outras providências."
1820,2015,Estima a Receita e fixa a Despesa do Município do Ipojuca para o Exercício Financeiro de 2016.
1821,2015,"Altera a Lei Municipal nº 1.723, de 18 de dezembro de 2013, que concede redução de alíquota do ISSQN incidente sobre os serviços de hospedagem, para prorrogar o prazo estabelecido no art. 2º, e dá outras providências."
1822,2015,"Denomina de Jonas Pereira de Lira a Unidade de Serviços de Pronto Atendimento - SPA de Serrambi, Distrito de Camela, Município do Ipojuca, e dá outras providências."
1823,2015,"Dispõe sobre a gratificação para os componentes de comissões de Licitação da Autarquia Previdenciária do Município do Ipojuca - IpojucaPrev, e dá outras providências."
1824,2016,"Dispõe sobre a remuneração do cargo de provimento em comissão, da administração direta, símbolo CC-11, fixada na Anexo II da Lei Municipal nº 1.807, de 25 de junho de 2015, e dá outras providências."
1825,2016,"Altera o art. 2º da Lei Municipal nº 1.612/2011, que institui o auxílio-saúde no âmbito da Câmara Municipal do Ipojuca, e dá outras providências."
1826,2016,"Altera a Lei Municipal nº 1.459/2007, que institui o auxílio-alimentação no âmbito da Câmara Municipal do Ipojuca, e dá outras providências."
1827,2016,"Altera os §§ 1º e 2º do art. 2º, da Lei Municipal nº 1.674/2013, que institui o auxílio-transporte no âmbito da Câmara Municipal do Ipojuca, e dá outras providências."
1828,2016,Reajusta o vencimento base dos servidores da Câmara Municipal do Ipojuca e dá outras providências.
1829,2016,"Dispõe sobre os vencimentos dos professores da Rede Municipal do Ipojuca em atendimento à Lei Federal nº 11.738, de 16 julho de 2008."
1830,2016,"Denomina de José Salgueira de Amorim a Quadra Poliesportiva de Camela, Distrito de Camela, Município do Ipojuca, e dá outras providências."
1831,2016,"Denomina Centro de Referência Braz de Araújo, as instalações do Centro de Referência de assistência Social do Distrito de Nossa Senhora do Ó - CRAS N. Sra. do Ó, e dá outras providências."
1832,2016,"Denomina rua na praia de Maracaípe, no município de Ipojuca, e dá outras providências."
1833,2016,"Revoga o disposto no inciso VII do art. 3º da Lei Municipal nº 1,723, de 18 de dezembro de 2013, que concede redução da alíquota do ISSQN incidente sobre os serviços de hospedagem em hotéis, apart-service condominicais, apart-hotéis, hotéis residência, residence-serice, suíte service, resorts e pousadas, e dá outras providências."
1834,2016,"Estabelece reajuste dos vencimentos dos Servidores integrantes de Cargos Efetivos do Quadro Permanente da Administração Pública Municipal, bem como Pensionistas e Aposentados, e dá outras providências."
1835,2016,"Dispõe sobre a criação do ""PROGRAMA PATRULHA MARIA DA PENHA DO IPOJUCA"" e dá outras providências."
1836,2016,"Dispõe sobre a criação do ""PROGRAMA MARIA DA PENHA VAI À ESCOLA"" - ações integradas de combate à violência contra a mulher no âmbito escolar, no Município do Ipojuca, e dá outras providências."
1837,2016,"Denomina Rua Roque Teixeira da Silva, no Distrito Centro do Município do Ipojuca, e dá outras providências."
1838,2016,"Denomina de UNIDADE DE SAÚDE DA FAMÍLIA JOSEFA SEVERINA DA SILVA, a USF - Unidade de Saúde da Família, localizada no Engenho Caetés, no Distrito de Nossa Senhora do Ó, neste Município, e dá outras providências."
1839,2016,"Estabelece o subsídios dos Vereadores no âmbito da Câmara Municipal do Ipojuca para a Legislatura 2017-2020, e dá outras providências."
1840,2016,Estabelece as Diretrizes Orçamentárias do Município do Ipojuca para o exercício de 2017 e dá outras providências.
1841,2016,"Denomina de Jorge Pontual de Souza Leão a Unidade de Serviço de Pronto Atendimento - SPA da Sede do Distrito de Camela, Município do Ipojuca."
1842,2016,"Dispõe sobre a instituição de Plano de amortização de Déficit Atual para fins de equacionamento e equilíbrio atuarial do regime Próprio de Previdência Social - RPPS do Município do Ipojuca, e dá outras providências."
1843,2016,"Denomina Travessa da Batalha Domingos José Martins, no Distrito de Nossa Senhora do Ó, Município do Ipojuca, e dá outras providências."
1844,2016,"Modifica a Lei Municipal nº 1.795, de 27 de fevereiro de 2015, que institui o Programa de Incentivo denominado Bolsa Escola do Ipojuca, através da alteração dos incisos I e II do art. 2º, da alteração do § 3º ambos ao art. 3º, e dá outras providências."
1845,2016,"Altera o Anexo VII - Parâmetros e Condicionantes de Parcelamento, Uso e Ocupação do Solo, da Lei Municipal nº 1.490 (Plano Diretor Participativo do Município), de 30 de junho de 2008, para acrescentar novo uso e respectivos parâmetros de uso e ocupação do solo à Zona de Requalificação Urbana - ZRU, e dá outras providências."
1846,2016,"Dispõe sobre o Plano Plurianual para o quadriênio 2014-2017, REVISÃO 2017, e dá outras providências."
1847,2016,Estima a Receita e fixa a Despesa do Município do Ipojuca para o Exercício Financeiro de 2016.
1848,2016,"Dispõe sobre as Organizações Sociais de Saúde (OSSs), no âmbito do Município do Ipojuca, e dá outras providências."
1849,2016,"Autoriza a celebração de acordos com credores de precatórios judiciais mediante aplicação de deságio sobre o valor devido, nos termos do art. 97, § 8º, inciso III, do Ato das Disposições Constitucionais Transitórias (ADCT) da Constituição Federal de 1988."
1850,2016,"Altera a estrutura organizacional da Câmara Municipal do Ipojuca, e dá outras providências"
1851,2016,"Altera a Lei Municipal nº 1.723, de 18 de dezembro de 2013, que concede redução d alíquota do ISSQN incidente sobre os serviços de hospedagem, para prorrogar o prazo estabelecido no art. 2º."
